pmid
36325072
40493252
36656365
35226998
38664394
38976942
36848555
31665761
36038985
36916234
31865223
35710084
41279158
19189423
40786944
33755850
34791180
38100609
41991527
37936930
35600998
33450508
27208977
31065486
35356115
20499123
41628479
39944964
16158244
32801499
32987264
35895207
28523007
39325724
38872092
39845188
38093989
39041593
40907827
41790003
42252500
38679693
27006630
35183686
36119582
35006841
40214306
35176445
34017083
36818875
32678202
35786175
27352859
35038036
40670441
34899869
24864043
39650140
35217329
24916767
39473439
28353092
34139993
36505298
32112957
33723068
41904985
35000239
26204390
37304407
36387979
26712107
35963996
31615416
24760072
41006508
30289910
40177019
27354556
34220300
41034720
25409524
38446239
28096765
24915771
38658156
30627770
29161754
41670724
41178568
40890595
31879577
40676507
38100514
34455597
21958707
30223789
40271440
28549198
34998383
8248230
38465247
32303956
10902709
36389096
38308687
29870560
33749685
26645959
40302201
36794222
40361008
29590108
21318369
30999852
37865758
41296785
41612514
28178571
26320239
29873878
32880065
29875393
42252316
24086146
40487041
41534716
29312925
22008187
33363575
40357163
23860794
33459875
41152702
40642377
30305995
26236318
23313793
23797994
24520314
16473662
18854043
20528920
22747909
41884431
41611497
23403584
29273003
40269610
41663957
22297563
30515190
28620409
20495351
15838555
39476337
23348041
40106857
32158635
40962917
22829738
30940337
31161017
25882062
22699509
40468397
29033954
25009768
22843236
30913300
23814435
32172736
28393269
29217270
24655390
24265758
31078592
40877421
41613400
29379518
41669364
27876099
41962395
