pmid
38429882
39549383
36570960
39049857
31374377
37300541
36570886
35812952
39420254
36266957
40624271
33519904
30092756
31917885
39184559
35427995
36170948
39717481
33962230
36586056
12177491
38764204
38869677
39524559
24811679
40200141
37971599
35528943
35770171
37949901
29681080
38148212
39323024
36130879
38328701
37668551
20642740
39448604
36054248
38332456
38874775
37245001
34643833
38312363
38615446
40148598
37179786
35323970
38977885
38329704
41673563
36959950
15711789
40594669
37371126
27236332
32831009
16315028
30388157
35812943
36539685
36114461
38532311
36008607
40355752
33744782
36561451
16450154
12081371
17106681
35716005
24175960
36204058
27598245
26773738
35503386
26634495
41839466
24975557
26733420
30131422
35783976
26057533
34480266
28064119
30667341
28389925
32766860
17614953
15517148
10938792
29681917
27446180
31129469
31487424
12139005
40361008
29852333
41941855
40120886
32849699
32585935
29020945
28343064
23664583
25040333
27826303
34887907
40128265
32246464
17932781
34487631
26877151
40124110
26739862
32126136
25979979
33409810
31078052
31195255
41392309
40786943
17238046
24913125
22160463
19561048
27503092
26150199
22870277
29309420
19936810
20924027
40302201
21074448
33424910
28711792
27818670
26993240
21459832
23364940
24684319
37865758
39989069
40947891
41923197
26417018
39786512
33050881
28626467
29143606
29871980
16771774
18641397
24610749
42059470
25876181
29096621
30327844
23111787
41041587
24594978
28801593
28873199
28624683
26930570
29042616
19067111
31181509
23313793
14685858
39490446
40259234
18332009
25651931
12232403
31408843
28083001
18481058
26748913
18433415
26055625
23418603
26044796
17415675
28936221
15605240
41408145
20826947
37538189
41923216
29375595
29946328
38191625
42210052
28507554
42107448
11016844
32698771
18618094
10773334
41884426
12226181
41796129
16226403
40796262
26951372
19344351
30913300
29913357
9247545
20723133
24057106
32480564
28261230
42089017
18622743
11195345
31078592
31921229
32264833
39404436
21402536
24276767
22415104
10739953
11732312
23641183
22167118
27486472
17337526
