pmid
19220786
21069383
21296583
21635942
21656015
22167118
22433076
22531790
22609457
23443681
24521234
24704987
25130909
25205575
25265161
25687296
25703105
25869057
26019562
26338450
26562166
27148287
27562677
27593460
28064119
28461720
28878329
29065389
29075873
29467776
30999131
31379901
31487424
32076614
32290993
32719694
33594480
33643329
34954565
35283900
35795353
35812952
36092409
36201982
38358006
38765027
38766466
38810521
39098916
39649812
40373655
40443433
40536637
40568478
40659820
40702403
