pmid
34793983
38079275
39927641
38105211
41147191
37780517
28161858
39098916
40390392
37310066
26141043
35246579
38332456
32065246
36275557
30842265
34618056
38513518
28790447
30987595
35514029
26884722
37248640
39944815
39449141
37324698
39375249
38637351
39600896
37206446
35860542
36818842
36061792
31666006
39003354
40613268
35269534
39584342
32771153
40583257
33068231
31800595
36352019
23178482
41781855
33454635
38970906
38172667
36959950
41559543
40887879
37642386
34868149
12692333
35891959
33970377
32831009
29201982
36442571
36097863
38181638
35310635
40610871
34138415
26176697
26536863
22220579
41342959
39447050
37883917
38418956
37931703
37907517
39137684
38971763
33543261
39353294
32550100
25130909
37584740
38430317
38110488
37632996
25766308
18349049
36000923
37474013
32123996
37379659
36513990
24393105
40927051
37414309
41963793
31671113
40576751
37715130
36943494
27236332
34131856
36050643
34800231
32145229
39054416
37180396
30894225
41419218
35358203
36078599
26092364
38510445
34922142
33754946
39241627
38310725
27541276
23774379
39908933
21457711
28228774
35979074
36061212
35100988
24748053
36985894
37498392
37880495
38408894
40463943
35283900
36946067
36201982
35065618
39207505
41045890
35988390
30131813
36413900
38356657
29116579
34220257
28878329
36207690
34745191
38632517
37982873
17272305
41398116
32005165
35860467
37251775
31962068
39508930
38286831
20044743
34678428
35716232
30077133
36522726
17407540
30949857
36112212
36483949
33016597
35908279
23762295
36304395
33463018
35647295
30684843
30872683
19902215
36092409
27215938
33224986
36973317
31032353
19481835
33302868
30808876
33183233
35087993
22615061
20004107
33950277
37187772
12177491
21423406
34407757
22140235
30868385
25048023
32448297
40307683
41627446
26560113
35443615
34795369
16413760
28088182
31196379
40287963
34149760
32399658
41724925
27717465
28575745
37158049
29089392
40883672
28620758
30074999
40714157
41839679
32688741
41168415
23039848
31527624
31372943
26537110
29949622
17874224
41122058
32131734
26803501
22350156
26638714
25940960
29193733
41982513
33992092
32353677
15190366
41220776
39914595
41254527
29761511
40779575
30107881
39532171
9247545
34956297
39020219
39774685
31426752
25299612
29016965
32810714
40450819
24913125
40239777
24705986
28105043
37389198
19266903
20084169
28955354
29223332
41188725
40582277
27148287
29227949
16102947
18438439
40978798
12746512
20639406
21459832
27091738
41115460
32801498
31709381
18800227
33166353
24474810
20826947
40431214
25604990
30238225
26220082
41201374
21502188
40298187
23065204
28793327
25205575
40801956
22082019
23400831
28178571
23046089
25106859
27488925
26124763
19005655
32992277
23682116
34482905
31820048
18280007
24223981
32480809
18433440
38598012
30378005
30532762
42017291
29247572
27378125
30944981
27899926
20723133
31297725
27200073
29843596
30840683
23814436
31136598
30906308
31379901
28848578
29939987
19704816
38766466
41519972
27593460
32153322
41186021
27471160
26092253
11706173
23286013
17196377
30233617
20490502
21597961
34456932
15975772
26057533
42115945
30568663
31959085
18688729
19615785
23660834
16653076
10364402
41494041
34616417
10773334
27917186
28751901
23641183
31628879
41942576
42212637
40915112
29225611
18248674
42160837
41968403
23136471
28261230
25560188
26909915
32264833
31078592
22531790
41391276
15481541
42137203
22735501
18057045
17337526
28912797
34868149
36097863
29801463
32503498
32503498
37108500
38172667
39054416
36417260
35512580
35100988
36233327
36442571
30323824
27245096
39396743
39375249
39358686
39353294
39353294
31649704
33638922
35959993
35959993
39241627
39128403
39020295
39003354
38971763
38899466
38695649
38629794
38310725
38116153
38091935
37977027
37738865
37689241
37642386
37642386
37621887
37621887
30842265
27215938
27215938
36050643
36566287
34890091
29089392
29616395
39466433
32264833
29193733
25604990
26536863
24393105
28790447
33229191
30693013
40212869
35620700
36875561
36105699
36105699
23762295
22220579
22220579
41207213
